id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-57,2020-01-17,000001,Vente,280,,,AU BORRY,B004,01570,01023,Asnières-sur-Saône,01,,,010230000B0181,,,,,,,,,,,,,0,,,,,P,prés,,,585,4.874221,46.371146
2020-57,2020-01-17,000001,Vente,280,,,LES PAUQUIS,B038,01570,01023,Asnières-sur-Saône,01,,,010230000B0248,,,,,,,,,,,,,0,,,,,P,prés,,,1280,4.877378,46.374187
2020-58,2020-01-13,000001,Vente,1000,,,LES OLIVES,B190,01380,01025,Bâgé-Dommartin,01,,,010250000C1653,,,,,,,,,,,,,0,,,,,T,terres,,,531,4.928694,46.353901
2020-58,2020-01-13,000001,Vente,1000,,,LES OLIVES,B190,01380,01025,Bâgé-Dommartin,01,,,010250000C1654,,,,,,,,,,,,,0,,,,,T,terres,,,2025,4.928471,46.35379
2020-58,2020-01-13,000001,Vente,1000,,,LES OLIVES,B190,01380,01025,Bâgé-Dommartin,01,,,010250000C1655,,,,,,,,,,,,,0,,,,,T,terres,,,784,4.928506,46.353644
2020-58,2020-01-13,000001,Vente,1000,,,LES OLIVES,B190,01380,01025,Bâgé-Dommartin,01,,,010250000C1656,,,,,,,,,,,,,0,,,,,P,prés,,,176,4.929287,46.353533
2020-58,2020-01-13,000001,Vente,1000,,,LES OLIVES,B190,01380,01025,Bâgé-Dommartin,01,,,010250000C1657,,,,,,,,,,,,,0,,,,,P,prés,,,2475,4.929831,46.353573
2020-58,2020-01-13,000001,Vente,1000,,,LES OLIVES,B190,01380,01025,Bâgé-Dommartin,01,,,010250000C1658,,,,,,,,,,,,,0,,,,,P,prés,,,3969,4.928932,46.353992
2020-59,2020-01-15,000001,Vente,277400,,,LES CADALLES,B003,01000,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0047,,,,,,,,,,,,,0,,,,,S,sols,,,76,5.199523,46.209974
2020-59,2020-01-15,000001,Vente,277400,5126,,LES CADALLES,B003,01000,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0050,,,,,,,,,,,,,0,1,Maison,107,5,S,sols,,,1223,5.199326,46.210136
2020-59,2020-01-15,000001,Vente,277400,5126,,LES CADALLES,B003,01000,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0050,,,,,,,,,,,,,0,1,Maison,107,5,J,jardins,,,861,5.199326,46.210136
2020-60,2020-01-10,000001,Vente,90000,,,LA VIERGE,B102,01240,01211,Lent,01,,,012110000D0586,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,700,5.189762,46.115567
2020-61,2020-01-22,000001,Vente,62710,,,LE POISIAT,B084,01370,01038,Bény,01,,,01038000ZB0027,,,,,,,,,,,,,0,,,,,P,prés,,,4816,5.285404,46.336697
2020-61,2020-01-22,000001,Vente,62710,5067,,LE POISIAT,B084,01370,01038,Bény,01,,,01038000ZB0047,,,,,,,,,,,,,0,1,Maison,91,2,S,sols,,,4850,5.28559,46.336406
2020-62,2020-01-17,000001,Vente,140000,,,LES ECHANEES,B088,01380,01025,Bâgé-Dommartin,01,,,010250000B1167,,,,,,,,,,,,,0,,,,,P,prés,,,765,4.930125,46.344947
2020-62,2020-01-17,000001,Vente,140000,746,,RTE DES CREUSES,0210,01380,01025,Bâgé-Dommartin,01,,,010250000B1170,,,,,,,,,,,,,0,1,Maison,122,6,S,sols,,,770,4.930229,46.345427
2020-62,2020-01-17,000001,Vente,140000,746,,RTE DES CREUSES,0210,01380,01025,Bâgé-Dommartin,01,,,010250000B1170,,,,,,,,,,,,,0,1,Maison,122,6,T,terres,,,3515,4.930229,46.345427
2020-63,2020-01-22,000001,Vente,69000,,,RUE DE LA CHARTREUSE,0064,01960,01289,Péronnas,01,,,01289000AI0230,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,590,5.223506,46.186271
2020-64,2020-01-06,000001,Vente,18400,,,LA CROIX,B055,01190,01016,Arbigny,01,,,01016000AC0122,,,,,,,,,,,,,0,,,,,P,prés,,,228,4.974535,46.473534
2020-64,2020-01-06,000001,Vente,18400,,,LES CRUISES,B057,01190,01016,Arbigny,01,,,01016000ZI0172,,,,,,,,,,,,,0,,,,,P,prés,,,566,4.9747,46.473511
2020-64,2020-01-06,000001,Vente,18400,,,LES CRUISES,B057,01190,01016,Arbigny,01,,,01016000ZI0173,,,,,,,,,,,,,0,,,,,P,prés,,,913,4.974853,46.473466
2020-65,2020-01-17,000001,Vente,125000,47,B,AV MAGINOT,2420,01000,01053,Bourg-en-Bresse,01,,,01053000AC0523,,,19,96.83,,,,,,,,,1,2,Appartement,98,3,,,,,,5.226184,46.210608
2020-65,2020-01-17,000001,Vente,125000,47,B,AV MAGINOT,2420,01000,01053,Bourg-en-Bresse,01,,,01053000AC0523,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.226184,46.210608
2020-66,2020-01-09,000001,Vente,45000,,,BAILLET,B001,01190,01057,Boz,01,,,010570000A1258,,,,,,,,,,,,,0,,,,,P,prés,,,6199,4.911484,46.40294
2020-67,2020-01-17,000001,Vente,105000,12,,RUE DE CUIRON,1070,01000,01053,Bourg-en-Bresse,01,,,01053000AV0044,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.23862,46.192298
2020-67,2020-01-17,000001,Vente,105000,12,,RUE DE CUIRON,1070,01000,01053,Bourg-en-Bresse,01,,,01053000AV0044,,,150,,185,77.24,190,,,,,,3,2,Appartement,76,4,,,,,,5.23862,46.192298
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B0628,,,,,,,,,,,,,0,,,,,T,terres,,,7380,5.203589,46.16918
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B0629,,,,,,,,,,,,,0,,,,,J,jardins,,,443,5.203704,46.170134
2020-68,2020-01-17,000001,Vente,100000,89,,RTE DE LA FORET DE SEILLON,0155,01960,01289,Péronnas,01,,,012890000B0630,,,,,,,,,,,,,0,1,Maison,114,4,S,sols,,,3247,5.203919,46.170289
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B0631,,,,,,,,,,,,,0,,,,,P,prés,,,5500,5.204528,46.170471
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B2699,,,,,,,,,,,,,0,,,,,S,sols,,,1860,5.203345,46.169762
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B2699,,,,,,,,,,,,,0,,,,,P,prés,,,7893,5.203345,46.169762
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B2702,,,,,,,,,,,,,0,,,,,P,prés,,,435,5.202946,46.168505
2020-68,2020-01-17,000001,Vente,100000,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B2704,,,,,,,,,,,,,0,,,,,T,terres,,,132,5.20275,46.168616
2020-69,2020-01-20,000001,Vente,67000,30,B,RUE DU 23EME R.I.,3740,01000,01053,Bourg-en-Bresse,01,,,01053000AB0362,,,19,37.21,,,,,,,,,1,2,Appartement,38,2,,,,,,5.21507,46.207742
2020-70,2020-01-20,000001,Vente,8000,4,,PL PIERRE GOUJON,3090,01000,01053,Bourg-en-Bresse,01,,,01053000AD0483,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.22137,46.203649
2020-71,2020-01-20,000001,Vente,42000,39,,AV ALSACE LORRAINE,0200,01000,01053,Bourg-en-Bresse,01,,,01053000AN0187,,,137,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.222989,46.203185
2020-71,2020-01-20,000001,Vente,42000,37,,AV ALSACE LORRAINE,0200,01000,01053,Bourg-en-Bresse,01,,,01053000AN0187,,,151,,,,,,,,,,1,,,,,S,sols,,,6,5.222989,46.203185
2020-71,2020-01-20,000001,Vente,42000,39,,AV ALSACE LORRAINE,0200,01000,01053,Bourg-en-Bresse,01,,,01053000AN0187,,,112,,149,58.78,,,,,,,2,2,Appartement,33,1,,,,,,5.222989,46.203185
2020-72,2020-01-20,000001,Vente,299000,32,,RUE MAL FOCH,2520,01000,01053,Bourg-en-Bresse,01,,,01053000AD0186,,,,,,,,,,,,,0,2,Appartement,74,3,S,sols,,,216,5.228472,46.205324
2020-72,2020-01-20,000001,Vente,299000,32,,RUE MAL FOCH,2520,01000,01053,Bourg-en-Bresse,01,,,01053000AD0186,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,250,0,S,sols,,,216,5.228472,46.205324
2020-72,2020-01-20,000001,Vente,299000,32,,RUE MAL FOCH,2520,01000,01053,Bourg-en-Bresse,01,,,01053000AD0186,,,,,,,,,,,,,0,2,Appartement,37,2,S,sols,,,216,5.228472,46.205324
2020-72,2020-01-20,000001,Vente,299000,32,,RUE MAL FOCH,2520,01000,01053,Bourg-en-Bresse,01,,,01053000AD0186,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,216,5.228472,46.205324
2020-73,2020-01-14,000001,Vente,818,,,CHAMP DE CHAMPAGNE,B051,01440,01451,Viriat,01,,,014510000D0300,,,,,,,,,,,,,0,,,,,T,terres,,,1480,5.235154,46.240432
2020-73,2020-01-14,000001,Vente,818,,,CHAMP DE CHAMPAGNE,B051,01440,01451,Viriat,01,,,014510000D0325,,,,,,,,,,,,,0,,,,,T,terres,,,2610,5.233088,46.24021
2020-74,2020-01-22,000001,Vente,480000,5203,,CHAMP VARY,B015,01240,01069,Certines,01,,,01069000ZE0179,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1408,0,S,sols,,,4249,5.271545,46.15394
2020-74,2020-01-22,000001,Vente,480000,,,CHAMP VARY,B015,01240,01069,Certines,01,,,01069000ZE0180,,,,,,,,,,,,,0,,,,,S,sols,,,1987,5.270847,46.153978
2020-74,2020-01-22,000001,Vente,480000,,,CHAMP VARY,B015,01240,01069,Certines,01,,,01069000ZE0187,,,,,,,,,,,,,0,,,,,S,sols,,,607,5.271319,46.153517
2020-75,2020-01-16,000001,Vente,25000,,,MONS HAMEAU,B071,01290,01203,Laiz,01,,,012030000A0486,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,JARD,Jardin d'agrément,1312,4.881032,46.254006
2020-76,2020-01-10,000001,Vente,147000,1160,A,RTE DE SALLES,0432,01160,01374,Saint-Martin-du-Mont,01,,,013740000B2519,,,,,,,,,,,,,0,1,Maison,107,4,S,sols,,,250,5.324142,46.119353
2020-77,2020-01-16,000001,Vente,64000,1,,CHE ST ROCH,0360,01960,01289,Péronnas,01,,,01289000AH0069,,,208,,214,46.4,,,,,,,2,2,Appartement,47,1,,,,,,5.222811,46.192605
2020-78,2020-01-06,000001,Vente,70,,,LE CLOS BRULE,B064,01160,01151,Druillat,01,,,011510000C0611,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,687,5.288381,46.06311
2020-79,2020-01-03,000001,Vente,105000,56,,RUE PIERRE TERRASSON,3120,01000,01053,Bourg-en-Bresse,01,,,01053000AV0248,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,258,5.23279,46.192539
2020-80,2020-01-23,000001,Vente,46000,,,LA FONTAINE,B130,01250,01184,Hautecourt-Romanèche,01,,,01184000AD0215,,,,,,,,,,,,,0,,,,,P,prés,,,38,5.417797,46.157072
2020-80,2020-01-23,000001,Vente,46000,,,LA FONTAINE,B130,01250,01184,Hautecourt-Romanèche,01,,,01184000AD0216,,,,,,,,,,,,,0,,,,,P,prés,,,1753,5.418008,46.157171
2020-80,2020-01-23,000001,Vente,46000,,,LA FONTAINE,B130,01250,01184,Hautecourt-Romanèche,01,,,01184000AD0217,,,,,,,,,,,,,0,,,,,P,prés,,,140,5.417448,46.157525
2020-81,2020-01-20,000001,Vente,227000,5743,,LES SAUJOTS,B334,01750,01320,Replonges,01,,,01320000AN0130,,,,,,,,,,,,,0,1,Maison,96,4,AG,terrains d'agrément,,,2116,4.883831,46.297342
2020-81,2020-01-20,000001,Vente,227000,5743,,LES SAUJOTS,B334,01750,01320,Replonges,01,,,01320000AN0130,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,1000,4.883831,46.297342
2020-82,2020-01-16,000001,Vente,25000,,,MONS HAMEAU,B071,01290,01203,Laiz,01,,,012030000A0485,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1199,4.881459,46.254435
2020-82,2020-01-16,000001,Vente,25000,,,MONS HAMEAU,B071,01290,01203,Laiz,01,,,012030000A0487,,,,,,,,,,,,,0,,,,,S,sols,,,27,4.881111,46.254409
2020-83,2020-01-08,000001,Vente,83000,41,,RTE DE MARBOZ,0105,01270,01445,Villemotier,01,,,01445000ZL0197,,,3,49.5,,,,,,,,,1,2,Appartement,50,3,,,,,,5.313381,46.329769
2020-84,2020-01-17,000001,Vente,9000,,,LES DEVANTS,B038,01250,01321,Revonnas,01,,,01321000ZA0039,,,,,,,,,,,,,0,,,,,P,prés,,,9320,5.315115,46.165833
2020-84,2020-01-17,000001,Vente,9000,,,LES DEVANTS,B038,01250,01321,Revonnas,01,,,01321000ZA0041,,,,,,,,,,,,,0,,,,,P,prés,,,16940,5.314996,46.165304
2020-85,2020-01-20,000001,Vente,119000,4,,PL PIERRE GOUJON,3090,01000,01053,Bourg-en-Bresse,01,,,01053000AD0483,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.22137,46.203649
2020-85,2020-01-20,000001,Vente,119000,39,,AV ALSACE LORRAINE,0200,01000,01053,Bourg-en-Bresse,01,,,01053000AN0187,,,142,,143,,,,,,,,2,3,Dépendance,,0,,,,,,5.222989,46.203185
2020-85,2020-01-20,000001,Vente,119000,39,,AV ALSACE LORRAINE,0200,01000,01053,Bourg-en-Bresse,01,,,01053000AN0187,,,102,,148,,,,,,,,2,2,Appartement,121,4,,,,,,5.222989,46.203185
2020-86,2020-01-21,000001,Vente,215000,13,,RUE DE LA BUTTE,0632,01000,01053,Bourg-en-Bresse,01,,,01053000CW0212,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,502,5.240755,46.185432
2020-87,2020-01-22,000002,Vente,3000,,,LE VILLAGE,B120,01250,01072,Ceyzériat,01,,,01072000AL0974,,,,,,,,,,,,,0,,,,,S,sols,,,47,5.323956,46.178218
2020-88,2020-01-17,000001,Vente,118000,5078,,CHE DE VOGELAS,0471,01370,01426,Val-Revermont,01,,,01426312AB0131,,,,,,,,,,,,,0,1,Maison,130,4,S,sols,,,1096,5.386419,46.325773
2020-88,2020-01-17,000001,Vente,118000,,,LE VILLAGE - PRESSIAT,B460,01370,01426,Val-Revermont,01,,,01426312AB0132,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,79,5.386562,46.325883
2020-88,2020-01-17,000001,Vente,118000,,,VOGELAS,B462,01370,01426,Val-Revermont,01,,,01426312ZC0016,,,,,,,,,,,,,0,,,,,P,prés,,,160,5.386635,46.326
2020-89,2020-01-09,000001,Vente,191750,218,,RTE DE NEGREFEUILLE,0185,01340,01236,Marsonnas,01,,,01236000AM0174,,,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,1292,5.055608,46.330055
2020-89,2020-01-09,000001,Vente,191750,218,,RTE DE NEGREFEUILLE,0185,01340,01236,Marsonnas,01,,,01236000AM0174,,,,,,,,,,,,,0,1,Maison,150,6,J,jardins,,,1828,5.055608,46.330055
2020-90,2020-01-13,000001,Vente,5275,,,LA VAVRE,B441,01340,01163,Foissiat,01,,,01163000WI0041,,,,,,,,,,,,,0,,,,,P,prés,,,11854,5.141087,46.365245
2020-90,2020-01-13,000001,Vente,5275,,,LES FIEULIRES,B198,01340,01163,Foissiat,01,,,01163000WI0045,,,,,,,,,,,,,0,,,,,T,terres,,,13267,5.14424,46.365961
2020-91,2020-01-27,000001,Vente,135000,54,,RUE PIERRE TERRASSON,3120,01000,01053,Bourg-en-Bresse,01,,,01053000AV0006,,,,,,,,,,,,,0,1,Maison,57,3,S,sols,,,211,5.232781,46.192679
2020-91,2020-01-27,000001,Vente,135000,54,,RUE PIERRE TERRASSON,3120,01000,01053,Bourg-en-Bresse,01,,,01053000AV0006,,,,,,,,,,,,,0,1,Maison,57,3,J,jardins,POTAG,Jardin potager,472,5.232781,46.192679
2020-92,2020-01-21,000001,Vente,41000,4,,BD MAL LECLERC,2540,01000,01053,Bourg-en-Bresse,01,,,01053000AE0271,,,22,,49,,,,,,,,2,2,Appartement,54,3,,,,,,5.219808,46.207226
2020-93,2020-01-23,000001,Vente,115900,53,,RUE DE MONTE CASSINO,2722,01000,01053,Bourg-en-Bresse,01,,,01053000CR0039,,,13,,148,49.13,,,,,,,2,2,Appartement,48,2,,,,,,5.24514,46.189254
2020-93,2020-01-23,000001,Vente,115900,52,,RUE DE MONTE CASSINO,2722,01000,01053,Bourg-en-Bresse,01,,,01053000CR0039,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.24514,46.189254
2020-94,2020-01-06,000001,Vente,1500,,,LA RUINE,B094,01380,01355,Saint-Genis-sur-Menthon,01,,,01355000ZD0023,,,,,,,,,,,,,0,,,,,P,prés,,,1943,5.00858,46.277804
2020-94,2020-01-06,000001,Vente,1500,,,LA RUINE,B094,01380,01355,Saint-Genis-sur-Menthon,01,,,01355000ZD0142,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,933,5.008435,46.277644
2020-95,2020-01-09,000001,Vente,82500,57,,RTE DU REYSSOUZET,0096,01340,01266,Montrevel-en-Bresse,01,,,012660000C0434,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,125,5.11234,46.322935
2020-95,2020-01-09,000001,Vente,82500,57,,RTE DU REYSSOUZET,0096,01340,01266,Montrevel-en-Bresse,01,,,012660000C0434,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,125,5.11234,46.322935
2020-95,2020-01-09,000001,Vente,82500,,,CUET,B013,01340,01266,Montrevel-en-Bresse,01,,,012660000C0734,,,,,,,,,,,,,0,,,,,J,jardins,,,179,5.11221,46.322921
2020-95,2020-01-09,000001,Vente,82500,,,CUET,B013,01340,01266,Montrevel-en-Bresse,01,,,012660000C0740,,,,,,,,,,,,,0,,,,,S,sols,,,242,5.112317,46.322806
2020-96,2020-01-03,000002,Vente,40000,,,COLIGNY LE HAUT,B050,01270,01108,Coligny,01,,,01108000AD0259,,,,,,,,,,,,,0,,,,,S,sols,,,119,5.344917,46.382171
2020-97,2020-01-06,000001,Vente,175000,5494,,LE CART,B023,01250,01072,Ceyzériat,01,,,01072000AH0227,,,,,,,,,,,,,0,1,Maison,112,5,S,sols,,,1320,5.325236,46.181311
2020-98,2020-01-08,000001,Vente,225000,170,,RUE DU SAULE,0427,01000,01344,Saint-Denis-lès-Bourg,01,,,01344000AR0054,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,412,5.189166,46.204711
2020-99,2020-01-27,000001,Vente,300,,,LES BYS,B045,01380,01025,Bâgé-Dommartin,01,,,010250000A0647,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,903,4.925189,46.321182
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0138,,,,,,,,,,,,,0,,,,,S,sols,,,1042,5.156782,46.296328
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0143,,,,,,,,,,,,,0,,,,,S,sols,,,48,5.158279,46.296222
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0145,,,,,,,,,,,,,0,,,,,S,sols,,,87,5.158143,46.295861
2020-100,2020-01-14,000001,Vente,230000,704,,ALL DES FAUVETTES,0425,01340,01024,Attignat,01,,,01024000AA0146,,,,,,,,,,,,,0,1,Maison,121,6,S,sols,,,721,5.157925,46.295971
2020-100,2020-01-14,000001,Vente,230000,704,,ALL DES FAUVETTES,0425,01340,01024,Attignat,01,,,01024000AA0146,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,8,0,S,sols,,,721,5.157925,46.295971
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0149,,,,,,,,,,,,,0,,,,,S,sols,,,69,5.157326,46.295811
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0152,,,,,,,,,,,,,0,,,,,S,sols,,,2282,5.157712,46.295801
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0155,,,,,,,,,,,,,0,,,,,S,sols,,,566,5.158461,46.295432
2020-100,2020-01-14,000001,Vente,230000,,,LES CHANEES,B031,01340,01024,Attignat,01,,,01024000AA0158,,,,,,,,,,,,,0,,,,,S,sols,,,32,5.157812,46.295335
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0096,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,307,5.280016,46.174031
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0102,,,,,,,,,,,,,0,,,,,S,sols,,,33,5.281315,46.174588
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0103,,,,,,,,,,,,,0,,,,,S,sols,,,60,5.28131,46.174542
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0104,,,,,,,,,,,,,0,,,,,S,sols,,,31,5.281372,46.174534
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0127,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,50,5.280229,46.174405
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0128,,,,,,,,,,,,,0,,,,,S,sols,,,172,5.280223,46.17443
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0129,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,20,5.280307,46.174317
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0130,,,,,,,,,,,,,0,,,,,S,sols,,,108,5.28031,46.174323
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0131,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,31,5.280419,46.174196
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0132,,,,,,,,,,,,,0,,,,,S,sols,,,948,5.28062,46.17425
2020-101,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0133,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,6,5.281105,46.174485
2020-102,2020-01-17,000001,Vente,152000,3,,BD ST NICOLAS,3430,01000,01053,Bourg-en-Bresse,01,,,01053000BC0323,,,17,,67,107.22,,,,,,,2,2,Appartement,108,4,,,,,,5.232772,46.203133
2020-102,2020-01-17,000001,Vente,152000,3,,BD ST NICOLAS,3430,01000,01053,Bourg-en-Bresse,01,,,01053000BC0323,,,240,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.232772,46.203133
2020-103,2020-01-22,000001,Vente,209950,11,,RUE REYER,3340,01000,01053,Bourg-en-Bresse,01,,,01053000AL0074,,,,,,,,,,,,,0,1,Maison,78,5,S,sols,,,242,5.219888,46.196478
2020-104,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0103,,,,,,,,,,,,,0,,,,,S,sols,,,60,5.28131,46.174542
2020-104,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0128,,,,,,,,,,,,,0,,,,,S,sols,,,172,5.280223,46.17443
2020-104,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0130,,,,,,,,,,,,,0,,,,,S,sols,,,108,5.28031,46.174323
2020-104,2020-01-21,000001,Vente,1,,,CURNILLATS,B025,01250,01254,Montagnat,01,,,01254000AK0132,,,,,,,,,,,,,0,,,,,S,sols,,,948,5.28062,46.17425
2020-105,2020-01-24,000001,Vente,1272,,,LES PETITES BROYERES,B208,01380,01025,Bâgé-Dommartin,01,,,010250000A1157,,,,,,,,,,,,,0,,,,,T,terres,,,3330,4.931188,46.330667
2020-105,2020-01-24,000001,Vente,1272,,,LES PETITES BROYERES,B208,01380,01025,Bâgé-Dommartin,01,,,010250000A1158,,,,,,,,,,,,,0,,,,,P,prés,,,1020,4.93139,46.330186
2020-105,2020-01-24,000001,Vente,1272,,,VIVERET,B313,01380,01025,Bâgé-Dommartin,01,,,010250000A1260,,,,,,,,,,,,,0,,,,,T,terres,,,2010,4.933848,46.327723
2020-106,2020-01-27,000001,Vente,160000,139,,CHE DES GRANGES,0114,01440,01451,Viriat,01,,,01451000BD0010,,,,,,,,,,,,,0,1,Maison,102,5,S,sols,,,1765,5.205396,46.228071
2020-107,2020-01-22,000002,Vente terrain à bâtir,48960,,,CONDAMINE BERRY,B101,01570,01159,Feillens,01,,,01159000ZH0508,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,680,4.886306,46.32562
2020-108,2020-01-27,000001,Vente,301000,29,,BELLE VUE,B002,01960,01289,Péronnas,01,,,01289000AO0238,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,800,5.210013,46.182612
2020-108,2020-01-27,000001,Vente,301000,29,,BELLE VUE,B002,01960,01289,Péronnas,01,,,01289000AO0238,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,800,5.210013,46.182612
2020-109,2020-01-10,000001,Vente,7000,,,ETANG DES BOIS,B062,01340,01024,Attignat,01,,,010240000A0198,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,460,5.146831,46.288634
2020-109,2020-01-10,000001,Vente,7000,,,PUGEAT,B024,01340,01130,Bresse Vallons,01,,,011300000A0015,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,4353,5.206532,46.319376
2020-109,2020-01-10,000001,Vente,7000,,,BOIS DE CUET,B002,01340,01266,Montrevel-en-Bresse,01,,,012660000B0441,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1186,5.122209,46.308956
2020-109,2020-01-10,000001,Vente,7000,,,AU PELOUX,B172,01310,01375,Saint-Martin-le-Châtel,01,,,01375000AD0079,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,991,5.117375,46.30576
2020-109,2020-01-10,000001,Vente,7000,,,AU PELOUX,B172,01310,01375,Saint-Martin-le-Châtel,01,,,01375000AD0083,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,712,5.11818,46.305337
